valid_time,latitude,longitude,t2m,number,sp,tp
2024-01-23,48.0,2.5,281.91116,0,101666.92,1.6093254e-05
2024-01-24,49.5,1.5,284.8222,0,100878.805,3.1471252e-05
2024-01-24,49.5,1.75,284.7724,0,100768.055,6.1154366e-05
2024-01-24,49.5,2.0,284.94232,0,100962.055,6.210804e-05
2024-01-24,49.5,2.25,285.14252,0,101288.555,7.081032e-05
2024-01-24,49.5,2.5,285.26508,0,101515.305,0.00010621548
2024-01-24,49.25,1.5,285.4516,0,101514.555,0.00012457371
2024-01-24,49.25,1.75,285.4057,0,101408.305,0.00015723705
2024-01-24,49.25,2.0,285.45795,0,101421.305,0.00014293194
2024-01-24,49.25,2.25,285.4599,0,101529.555,0.00010752678
2024-01-24,49.25,2.5,285.539,0,101671.555,0.0001591444
2024-01-24,49.0,1.5,285.7978,0,101518.805,0.00019192696
2024-01-24,49.0,1.75,285.88568,0,101568.055,0.00022304058
2024-01-24,49.0,2.0,285.9594,0,101651.055,0.00012600422
2024-01-24,49.0,2.25,285.9682,0,101791.555,7.9512596e-05
2024-01-24,49.0,2.5,285.86224,0,101890.055,4.351139e-05
2024-01-24,48.75,1.5,285.95013,0,101179.555,9.298325e-06
2024-01-24,48.75,1.75,286.0473,0,101268.055,8.583069e-06
2024-01-24,48.75,2.0,286.11664,0,101351.055,9.655952e-06
2024-01-24,48.75,2.25,286.27582,0,101629.555,1.0848045e-05
2024-01-24,48.75,2.5,286.289,0,101766.055,1.001358e-05
2024-01-24,48.5,1.5,286.01068,0,100952.055,7.021427e-05
2024-01-24,48.5,1.75,286.21478,0,101135.055,7.903576e-05
2024-01-24,48.5,2.0,286.41644,0,101348.555,8.189678e-05
2024-01-24,48.5,2.25,286.54633,0,101609.055,0.00014209747
2024-01-24,48.5,2.5,286.57318,0,101775.555,0.00016236305
2024-01-24,48.25,1.5,286.25726,0,101209.805,4.0888786e-05
2024-01-24,48.25,1.75,286.4179,0,101367.305,6.711483e-05
2024-01-24,48.25,2.0,286.54144,0,101482.805,9.4652176e-05
2024-01-24,48.25,2.25,286.57416,0,101607.555,0.00014781952
2024-01-24,48.25,2.5,286.52533,0,101663.805,0.00018751621
2024-01-24,48.0,1.5,286.40277,0,101505.055,0.00010848045
2024-01-24,48.0,1.75,286.53558,0,101643.055,0.00012862682
2024-01-24,48.0,2.0,286.3896,0,101552.805,0.000113129616
2024-01-24,48.0,2.25,286.435,0,101632.055,7.3194504e-05
2024-01-24,48.0,2.5,286.39203,0,101690.305,0.00010192394
2024-01-25,49.5,1.5,283.19205,0,101110.93,2.0384789e-05
2024-01-25,49.5,1.75,283.10562,0,101007.43,4.518032e-05
2024-01-25,49.5,2.0,283.2018,0,101212.68,0.00010788441
2024-01-25,49.5,2.25,283.27164,0,101549.93,0.00011241436
2024-01-25,49.5,2.5,283.2858,0,101785.18,9.36985e-05
2024-01-25,49.25,1.5,283.63687,0,101710.18,2.4914742e-05
2024-01-25,49.25,1.75,283.5529,0,101610.93,5.1021576e-05
2024-01-25,49.25,2.0,283.54166,0,101633.68,7.593632e-05
2024-01-25,49.25,2.25,283.49625,0,101750.18,7.3075294e-05
2024-01-25,49.25,2.5,283.49625,0,101900.93,6.2942505e-05
2024-01-25,49.0,1.5,284.01382,0,101682.68,7.5101852e-06
2024-01-25,49.0,1.75,284.0563,0,101737.93,1.001358e-05
2024-01-25,49.0,2.0,284.0446,0,101829.68,9.894371e-06
2024-01-25,49.0,2.25,284.01627,0,101977.93,1.0728836e-05
2024-01-25,49.0,2.5,283.91324,0,102084.43,1.13248825e-05
2024-01-25,48.75,1.5,284.16568,0,101312.68,1.180172e-05
2024-01-25,48.75,1.75,284.19742,0,101407.43,1.5616417e-05
2024-01-25,48.75,2.0,284.2228,0,101500.18,1.7762184e-05
2024-01-25,48.75,2.25,284.3273,0,101786.18,2.3007393e-05
2024-01-25,48.75,2.5,284.32193,0,101929.68,3.4928322e-05
2024-01-25,48.5,1.5,284.194,0,101061.68,7.104874e-05
2024-01-25,48.5,1.75,284.30045,0,101250.93,5.9127808e-05
2024-01-25,48.5,2.0,284.42007,0,101471.93,2.6464462e-05
2024-01-25,48.5,2.25,284.61197,0,101737.68,2.2292137e-05
2024-01-25,48.5,2.5,284.68082,0,101910.43,2.18153e-05
2024-01-25,48.25,1.5,284.53287,0,101297.68,7.6174736e-05
2024-01-25,48.25,1.75,284.6061,0,101461.43,7.426739e-05
2024-01-25,48.25,2.0,284.66714,0,101582.43,4.4584274e-05
2024-01-25,48.25,2.25,284.81558,0,101713.43,2.6106834e-05
2024-01-25,48.25,2.5,284.89175,0,101774.43,1.3232231e-05
2024-01-25,48.0,1.5,284.98453,0,101567.68,5.376339e-05
2024-01-25,48.0,1.75,285.03384,0,101711.68,5.686283e-05
2024-01-25,48.0,2.0,284.88052,0,101625.68,7.092953e-05
2024-01-25,48.0,2.25,284.94986,0,101712.18,3.8981438e-05
2024-01-25,48.0,2.5,285.0187,0,101775.18,2.515316e-05
2024-01-26,49.5,1.5,281.84933,0,101088.37,5.9604645e-06
2024-01-26,49.5,1.75,281.8635,0,100974.87,7.033348e-06
2024-01-26,49.5,2.0,282.03635,0,101168.62,7.867813e-06
2024-01-26,49.5,2.25,282.18723,0,101494.37,9.298325e-06
2024-01-26,49.5,2.5,282.30832,0,101718.37,1.0251999e-05
2024-01-26,49.25,1.5,282.2346,0,101697.12,4.2915344e-06
2024-01-26,49.25,1.75,282.24875,0,101588.12,5.2452087e-06
2024-01-26,49.25,2.0,282.3674,0,101599.62,6.0796738e-06
2024-01-26,49.25,2.25,282.41086,0,101705.37,9.536743e-06
2024-01-26,49.25,2.5,282.52853,0,101845.87,1.001358e-05
2024-01-26,49.0,1.5,282.46408,0,101678.87,3.0994415e-06
2024-01-26,49.0,1.75,282.59592,0,101724.62,5.4836273e-06
2024-01-26,49.0,2.0,282.67307,0,101806.37,6.3180923e-06
2024-01-26,49.0,2.25,282.71896,0,101944.37,1.04904175e-05
2024-01-26,49.0,2.5,282.68967,0,102040.12,2.2411346e-05
2024-01-26,48.75,1.5,282.4138,0,101317.37,3.4570694e-06
2024-01-26,48.75,1.75,282.53635,0,101401.87,8.583069e-06
2024-01-26,48.75,2.0,282.6418,0,101483.12,1.6450882e-05
2024-01-26,48.75,2.25,282.80344,0,101759.62,2.026558e-05
2024-01-26,48.75,2.5,282.86887,0,101892.62,5.865097e-05
2024-01-26,48.5,1.5,282.3469,0,101066.62,1.2397766e-05
2024-01-26,48.5,1.75,282.4963,0,101246.87,2.2649765e-05
2024-01-26,48.5,2.0,282.64914,0,101458.62,3.9339066e-05
2024-01-26,48.5,2.25,282.78683,0,101715.62,6.711483e-05
2024-01-26,48.5,2.5,282.86496,0,101879.12,0.000108361244
2024-01-26,48.25,1.5,282.56076,0,101299.37,2.7298927e-05
2024-01-26,48.25,1.75,282.6091,0,101455.37,5.38826e-05
2024-01-26,48.25,2.0,282.66183,0,101568.37,8.261204e-05
2024-01-26,48.25,2.25,282.70773,0,101690.62,0.00010418892
2024-01-26,48.25,2.5,282.71896,0,101744.37,0.00012719631
2024-01-26,48.0,1.5,282.88937,0,101566.87,1.8000603e-05
2024-01-26,48.0,1.75,282.91232,0,101703.62,4.3988228e-05
2024-01-26,48.0,2.0,282.7087,0,101609.87,7.355213e-05
2024-01-26,48.0,2.25,282.70285,0,101690.12,7.009506e-05
2024-01-26,48.0,2.5,282.7131,0,101745.87,9.024143e-05
2024-01-27,49.5,1.5,274.86218,0,101652.26,0.0
2024-01-27,49.5,1.75,274.85046,0,101553.01,0.0
2024-01-27,49.5,2.0,274.8246,0,101768.76,0.0
2024-01-27,49.5,2.25,274.87,0,102117.51,0.0
2024-01-27,49.5,2.5,274.932,0,102361.26,0.0
2024-01-27,49.25,1.5,275.29187,0,102236.26,0.0
2024-01-27,49.25,1.75,275.2821,0,102140.51,0.0
2024-01-27,49.25,2.0,275.51404,0,102169.76,0.0
2024-01-27,49.25,2.25,275.58777,0,102293.01,0.0
2024-01-27,49.25,2.5,275.60828,0,102449.76,0.0
2024-01-27,49.0,1.5,275.1454,0,102177.76,0.0
2024-01-27,49.0,1.75,275.47253,0,102240.01,0.0
2024-01-27,49.0,2.0,275.69128,0,102340.26,0.0
2024-01-27,49.0,2.25,275.7279,0,102496.26,0.0
2024-01-27,49.0,2.5,275.70203,0,102607.51,0.0
2024-01-27,48.75,1.5,275.6366,0,101765.76,0.0
2024-01-27,48.75,1.75,275.7953,0,101868.76,0.0
2024-01-27,48.75,2.0,275.95935,0,101970.26,0.0
2024-01-27,48.75,2.25,275.88123,0,102268.26,0.0
2024-01-27,48.75,2.5,275.73474,0,102417.76,0.0
2024-01-27,48.5,1.5,275.51453,0,101472.76,0.0
2024-01-27,48.5,1.75,275.62097,0,101673.01,0.0
2024-01-27,48.5,2.0,275.7567,0,101906.26,0.0
2024-01-27,48.5,2.25,275.85876,0,102184.26,0.0
2024-01-27,48.5,2.5,275.80457,0,102364.26,0.0
2024-01-27,48.25,1.5,275.29285,0,101669.26,0.0
2024-01-27,48.25,1.75,275.39197,0,101842.26,0.0
2024-01-27,48.25,2.0,275.59412,0,101972.51,0.0
2024-01-27,48.25,2.25,275.53992,0,102112.01,0.0
2024-01-27,48.25,2.5,275.50037,0,102179.26,0.0
2024-01-27,48.0,1.5,275.7826,0,101896.51,0.0
2024-01-27,48.0,1.75,275.84656,0,102049.51,0.0
2024-01-27,48.0,2.0,275.78406,0,101966.26,0.0
2024-01-27,48.0,2.25,275.55945,0,102060.26,0.0
2024-01-27,48.0,2.5,275.5067,0,102129.76,0.0
2024-01-28,49.5,1.5,276.48297,0,100793.61,0.0
2024-01-28,49.5,1.75,276.3531,0,100707.61,0.0
2024-01-28,49.5,2.0,276.2115,0,100931.86,0.0
2024-01-28,49.5,2.25,276.1944,0,101286.86,0.0
2024-01-28,49.5,2.5,276.232,0,101536.36,0.0
2024-01-28,49.25,1.5,276.57233,0,101378.61,0.0
2024-01-28,49.25,1.75,276.44537,0,101296.36,0.0
2024-01-28,49.25,2.0,276.33844,0,101335.36,0.0
2024-01-28,49.25,2.25,276.3355,0,101466.11,0.0
2024-01-28,49.25,2.5,276.36578,0,101630.36,0.0
2024-01-28,49.0,1.5,276.7564,0,101327.11,0.0
2024-01-28,49.0,1.75,276.69196,0,101399.61,0.0
2024-01-28,49.0,2.0,276.6109,0,101510.11,0.0
2024-01-28,49.0,2.25,276.60455,0,101673.36,0.0
2024-01-28,49.0,2.5,276.65533,0,101792.36,0.0
2024-01-28,48.75,1.5,277.0064,0,100932.11,0.0
2024-01-28,48.75,1.75,276.87604,0,101044.36,0.0
2024-01-28,48.75,2.0,276.66705,0,101154.36,0.0
2024-01-28,48.75,2.25,276.66754,0,101457.36,0.0
2024-01-28,48.75,2.5,276.76764,0,101614.61,0.0
2024-01-28,48.5,1.5,276.8272,0,100659.61,0.0
2024-01-28,48.5,1.75,276.7071,0,100866.11,0.0
2024-01-28,48.5,2.0,276.648,0,101103.11,0.0
2024-01-28,48.5,2.25,276.7906,0,101385.86,0.0
2024-01-28,48.5,2.5,276.92242,0,101572.61,0.0
2024-01-28,48.25,1.5,276.6983,0,100870.11,0.0
2024-01-28,48.25,1.75,276.6563,0,101047.11,0.0
2024-01-28,48.25,2.0,276.74518,0,101181.61,0.0
2024-01-28,48.25,2.25,276.71832,0,101327.86,0.0
2024-01-28,48.25,2.5,276.7603,0,101402.36,0.0
2024-01-28,48.0,1.5,277.06305,0,101109.36,0.0
2024-01-28,48.0,1.75,277.00592,0,101267.11,0.0
2024-01-28,48.0,2.0,277.04205,0,101192.61,0.0
2024-01-28,48.0,2.25,276.78668,0,101289.86,0.0
2024-01-28,48.0,2.5,276.81012,0,101365.61,0.0
2024-01-29,49.5,1.5,279.76944,0,100723.93,0.0
2024-01-29,49.5,1.75,279.66837,0,100634.68,0.0
2024-01-29,49.5,2.0,279.80557,0,100849.68,0.0
2024-01-29,49.5,2.25,279.9003,0,101195.18,0.0
2024-01-29,49.5,2.5,279.9965,0,101438.93,0.0
2024-01-29,49.25,1.5,280.1039,0,101316.93,0.0
2024-01-29,49.25,1.75,280.00186,0,101232.18,0.0
2024-01-29,49.25,2.0,280.08926,0,101265.68,0.0
2024-01-29,49.25,2.25,280.1039,0,101394.18,0.0
2024-01-29,49.25,2.5,280.2211,0,101553.43,0.0
2024-01-29,49.0,1.5,280.72012,0,101281.18,1.1920929e-06
2024-01-29,49.0,1.75,280.65176,0,101350.43,0.0
2024-01-29,49.0,2.0,280.6205,0,101456.18,0.0
2024-01-29,49.0,2.25,280.58926,0,101617.43,0.0
2024-01-29,49.0,2.5,280.58047,0,101735.93,0.0
2024-01-29,48.75,1.5,281.0414,0,100912.18,3.8146973e-06
2024-01-29,48.75,1.75,280.95255,0,101020.68,1.9073486e-06
2024-01-29,48.75,2.0,280.8373,0,101125.43,0.0
2024-01-29,48.75,2.25,280.76553,0,101424.18,0.0
2024-01-29,48.75,2.5,280.71573,0,101579.93,0.0
2024-01-29,48.5,1.5,280.93497,0,100661.68,9.775162e-06
2024-01-29,48.5,1.75,280.88223,0,100863.68,6.198883e-06
2024-01-29,48.5,2.0,280.8666,0,101096.68,0.0
2024-01-29,48.5,2.25,280.88858,0,101375.68,0.0
2024-01-29,48.5,2.5,280.88712,0,101560.18,0.0
2024-01-29,48.25,1.5,280.81094,0,100894.18,7.6293945e-06
2024-01-29,48.25,1.75,280.8124,0,101067.93,1.9073486e-06
2024-01-29,48.25,2.0,280.85782,0,101199.93,0.0
2024-01-29,48.25,2.25,280.77042,0,101342.93,0.0
2024-01-29,48.25,2.5,280.73917,0,101415.43,0.0
2024-01-29,48.0,1.5,280.7924,0,101154.18,5.9604645e-06
2024-01-29,48.0,1.75,280.7841,0,101308.43,0.0
2024-01-29,48.0,2.0,280.77335,0,101232.93,0.0
2024-01-29,48.0,2.25,280.6132,0,101329.68,0.0
2024-01-29,48.0,2.5,280.5795,0,101404.43,0.0
2024-01-30,49.5,1.5,282.10004,0,101096.195,7.1525574e-07
2024-01-30,49.5,1.75,282.0678,0,100988.695,7.1525574e-07
2024-01-30,49.5,2.0,282.18744,0,101188.695,1.66893e-06
2024-01-30,49.5,2.25,282.2392,0,101520.445,9.536743e-07
2024-01-30,49.5,2.5,282.2187,0,101750.695,3.5762787e-07
2024-01-30,49.25,1.5,282.5351,0,101692.945,0.0
2024-01-30,49.25,1.75,282.50336,0,101589.445,0.0
2024-01-30,49.25,2.0,282.5019,0,101607.195,1.1920929e-07
2024-01-30,49.25,2.25,282.4145,0,101720.695,3.5762787e-07
2024-01-30,49.25,2.5,282.3847,0,101866.945,3.5762787e-07
2024-01-30,49.0,1.5,282.83295,0,101658.445,2.3841858e-07
2024-01-30,49.0,1.75,282.87787,0,101709.945,0.0
2024-01-30,49.0,2.0,282.84662,0,101798.695,2.3841858e-07
2024-01-30,49.0,2.25,282.73285,0,101944.945,4.7683716e-07
2024-01-30,49.0,2.5,282.5644,0,102049.695,5.9604645e-07
2024-01-30,48.75,1.5,282.8808,0,101284.445,8.34465e-07
2024-01-30,48.75,1.75,282.9521,0,101374.945,4.7683716e-07
2024-01-30,48.75,2.0,282.96625,0,101462.695,2.3841858e-07
2024-01-30,48.75,2.25,282.8647,0,101747.445,9.536743e-07
2024-01-30,48.75,2.5,282.7177,0,101889.945,9.536743e-07
2024-01-30,48.5,1.5,282.68842,0,101022.195,9.536743e-07
2024-01-30,48.5,1.75,282.86078,0,101208.945,5.9604645e-07
2024-01-30,48.5,2.0,283.0517,0,101427.195,4.7683716e-07
2024-01-30,48.5,2.25,283.04926,0,101693.945,5.9604645e-06
2024-01-30,48.5,2.5,282.97748,0,101867.445,7.6293945e-06
2024-01-30,48.25,1.5,282.6972,0,101248.945,1.0728836e-06
2024-01-30,48.25,1.75,282.83002,0,101410.945,4.4107437e-06
2024-01-30,48.25,2.0,282.9638,0,101530.695,8.106232e-06
2024-01-30,48.25,2.25,282.98627,0,101661.945,7.867813e-06
2024-01-30,48.25,2.5,283.03363,0,101725.195,6.7949295e-06
2024-01-30,48.0,1.5,282.82465,0,101507.195,3.9339066e-06
2024-01-30,48.0,1.75,282.9472,0,101650.445,6.914139e-06
2024-01-30,48.0,2.0,282.9594,0,101565.195,1.0848045e-05
2024-01-30,48.0,2.25,282.96136,0,101652.695,2.002716e-05
2024-01-30,48.0,2.5,283.00433,0,101717.695,2.0742416e-05
2024-01-31,49.5,1.5,278.70697,0,101515.12,3.5762787e-06
2024-01-31,49.5,1.75,278.6142,0,101406.87,3.4570694e-06
2024-01-31,49.5,2.0,278.73383,0,101611.87,2.026558e-06
2024-01-31,49.5,2.25,278.94818,0,101950.12,9.536743e-07
2024-01-31,49.5,2.5,279.0766,0,102183.62,1.0728836e-06
2024-01-31,49.25,1.5,279.30365,0,102114.62,1.7881393e-06
2024-01-31,49.25,1.75,279.21478,0,102010.37,1.66893e-06
2024-01-31,49.25,2.0,279.15326,0,102029.37,1.66893e-06
2024-01-31,49.25,2.25,279.11713,0,102143.62,1.7881393e-06
2024-01-31,49.25,2.5,279.18353,0,102291.37,2.503395e-06
2024-01-31,49.0,1.5,279.27777,0,102076.37,1.0728836e-06
2024-01-31,49.0,1.75,279.36224,0,102127.87,1.0728836e-06
2024-01-31,49.0,2.0,279.37982,0,102217.87,1.9073486e-06
2024-01-31,49.0,2.25,279.36713,0,102364.12,1.5497208e-06
2024-01-31,49.0,2.5,279.24554,0,102467.62,9.536743e-07
2024-01-31,48.75,1.5,279.28705,0,101692.37,1.5497208e-06
2024-01-31,48.75,1.75,279.4511,0,101782.87,2.026558e-06
2024-01-31,48.75,2.0,279.5478,0,101870.62,3.4570694e-06
2024-01-31,48.75,2.25,279.76703,0,102156.62,2.026558e-06
2024-01-31,48.75,2.5,279.96722,0,102297.87,1.1920929e-06
2024-01-31,48.5,1.5,279.73676,0,101420.62,4.529953e-06
2024-01-31,48.5,1.75,280.0268,0,101607.87,2.9802322e-06
2024-01-31,48.5,2.0,280.35834,0,101827.12,2.6226044e-06
2024-01-31,48.5,2.25,280.64838,0,102092.62,3.0994415e-06
2024-01-31,48.5,2.5,280.8886,0,102263.37,5.364418e-06
2024-01-31,48.25,1.5,280.43304,0,101635.87,2.861023e-06
2024-01-31,48.25,1.75,280.81537,0,101796.37,5.1259995e-06
2024-01-31,48.25,2.0,281.18597,0,101914.37,6.67572e-06
2024-01-31,48.25,2.25,281.4228,0,102042.12,6.0796738e-06
2024-01-31,48.25,2.5,281.64594,0,102100.37,8.34465e-06
2024-01-31,48.0,1.5,281.17963,0,101881.37,3.695488e-06
2024-01-31,48.0,1.75,281.54584,0,102022.12,5.4836273e-06
2024-01-31,48.0,2.0,281.79144,0,101929.87,4.7683716e-06
2024-01-31,48.0,2.25,282.06342,0,102013.87,4.7683716e-06
2024-01-31,48.0,2.5,282.29535,0,102074.12,7.1525574e-06
2024-02-01,49.5,1.5,281.46515,0,101396.25,2.1338463e-05
2024-02-01,49.5,1.75,281.3509,0,101278.75,2.2411346e-05
2024-02-01,49.5,2.0,281.3509,0,101471.75,1.9311905e-05
2024-02-01,49.5,2.25,281.45734,0,101796.75,3.7908554e-05
2024-02-01,49.5,2.5,281.5711,0,102019.25,7.2836876e-05
2024-02-01,49.25,1.5,282.11652,0,101991.25,5.722046e-06
2024-02-01,49.25,1.75,281.99884,0,101877.5,6.556511e-06
2024-02-01,49.25,2.0,281.9124,0,101886.75,8.46386e-06
2024-02-01,49.25,2.25,281.91486,0,101991.0,3.9815903e-05
2024-02-01,49.25,2.5,282.01202,0,102129.0,7.736683e-05
2024-02-01,49.0,1.5,282.4793,0,101957.5,4.7683716e-06
2024-02-01,49.0,1.75,282.54034,0,102000.0,7.1525574e-06
2024-02-01,49.0,2.0,282.71368,0,102079.25,1.001358e-05
2024-02-01,49.0,2.25,282.6751,0,102216.0,3.9696693e-05
2024-02-01,49.0,2.5,282.48517,0,102309.5,8.916855e-05
2024-02-01,48.75,1.5,282.60187,0,101581.25,9.179115e-06
2024-02-01,48.75,1.75,282.68732,0,101663.75,1.1086464e-05
2024-02-01,48.75,2.0,282.74493,0,101743.75,1.6331673e-05
2024-02-01,48.75,2.25,282.75958,0,102020.5,3.3974648e-05
2024-02-01,48.75,2.5,282.68488,0,102152.75,5.8412552e-05
2024-02-01,48.5,1.5,282.50763,0,101319.75,2.0503998e-05
2024-02-01,48.5,1.75,282.6541,0,101499.0,2.2888184e-05
2024-02-01,48.5,2.0,282.79034,0,101712.25,2.2530556e-05
2024-02-01,48.5,2.25,282.83282,0,101970.0,3.2186508e-05
2024-02-01,48.5,2.5,282.7962,0,102133.25,4.351139e-05
2024-02-01,48.25,1.5,282.47394,0,101548.25,1.7642975e-05
2024-02-01,48.25,1.75,282.575,0,101703.75,1.8715858e-05
2024-02-01,48.25,2.0,282.67706,0,101817.5,1.9431114e-05
2024-02-01,48.25,2.25,282.69513,0,101939.75,2.2888184e-05
2024-02-01,48.25,2.5,282.67902,0,101993.5,2.4080276e-05
2024-02-01,48.0,1.5,282.53204,0,101814.75,1.8000603e-05
2024-02-01,48.0,1.75,282.61017,0,101951.0,1.9431114e-05
2024-02-01,48.0,2.0,282.50568,0,101855.75,2.5987625e-05
2024-02-01,48.0,2.25,282.52472,0,101934.0,2.002716e-05
2024-02-01,48.0,2.5,282.5091,0,101989.75,2.0384789e-05
2024-02-02,49.5,1.5,278.16876,0,101561.375,2.69413e-05
2024-02-02,49.5,1.75,278.02228,0,101444.125,2.4557114e-05
2024-02-02,49.5,2.0,278.03107,0,101636.875,2.9206276e-05
2024-02-02,49.5,2.25,277.92316,0,101965.625,2.7179718e-05
2024-02-02,49.5,2.5,277.73224,0,102193.375,1.9550323e-05
2024-02-02,49.25,1.5,278.32452,0,102182.125,2.682209e-05
2024-02-02,49.25,1.75,278.17267,0,102069.375,2.2888184e-05
2024-02-02,49.25,2.0,278.1043,0,102078.625,3.6597252e-05
2024-02-02,49.25,2.25,278.0052,0,102186.375,3.6239624e-05
2024-02-02,49.25,2.5,277.8045,0,102327.875,2.5391579e-05
2024-02-02,49.0,1.5,278.56915,0,102162.625,1.6093254e-05
2024-02-02,49.0,1.75,278.6209,0,102207.625,1.8000603e-05
2024-02-02,49.0,2.0,278.5135,0,102289.125,9.775162e-06
2024-02-02,49.0,2.25,278.46124,0,102429.375,1.4543533e-05
2024-02-02,49.0,2.5,278.43195,0,102527.125,2.5391579e-05
2024-02-02,48.75,1.5,278.59845,0,101789.875,1.1920929e-05
2024-02-02,48.75,1.75,278.71417,0,101876.125,7.987022e-06
2024-02-02,48.75,2.0,278.8006,0,101959.375,6.556511e-06
2024-02-02,48.75,2.25,278.79083,0,102241.875,1.180172e-05
2024-02-02,48.75,2.5,278.80157,0,102378.625,1.2636185e-05
2024-02-02,48.5,1.5,278.52277,0,101531.875,7.6293945e-06
2024-02-02,48.5,1.75,278.72052,0,101715.625,9.417534e-06
2024-02-02,48.5,2.0,278.91437,0,101932.125,1.5974045e-05
2024-02-02,48.5,2.25,279.16095,0,102195.125,1.8000603e-05
2024-02-02,48.5,2.5,279.3499,0,102362.125,1.859665e-05
2024-02-02,48.25,1.5,278.83282,0,101763.125,1.0967255e-05
2024-02-02,48.25,1.75,279.1302,0,101922.125,1.3589859e-05
2024-02-02,48.25,2.0,279.4178,0,102038.375,1.7285347e-05
2024-02-02,48.25,2.25,279.66046,0,102162.875,1.3113022e-05
2024-02-02,48.25,2.5,279.8753,0,102217.875,8.46386e-06
2024-02-02,48.0,1.5,279.56085,0,102026.625,1.5258789e-05
2024-02-02,48.0,1.75,279.8416,0,102165.375,1.7046928e-05
2024-02-02,48.0,2.0,280.01935,0,102070.125,1.2278557e-05
2024-02-02,48.0,2.25,280.2469,0,102150.625,1.04904175e-05
2024-02-02,48.0,2.5,280.46124,0,102207.625,5.841255e-06
2024-02-03,49.5,1.5,282.34955,0,101321.42,2.515316e-05
2024-02-03,49.5,1.75,282.24115,0,101204.92,2.6106834e-05
2024-02-03,49.5,2.0,282.3593,0,101396.67,2.002716e-05
2024-02-03,49.5,2.25,282.51166,0,101721.42,2.861023e-05
2024-02-03,49.5,2.5,282.56732,0,101945.17,3.1232834e-05
2024-02-03,49.25,1.5,282.5434,0,101940.42,2.3841858e-05
2024-02-03,49.25,1.75,282.43597,0,101828.42,2.5629997e-05
2024-02-03,49.25,2.0,282.38275,0,101837.92,2.3722649e-05
2024-02-03,49.25,2.25,282.32513,0,101943.67,2.515316e-05
2024-02-03,49.25,2.5,282.32855,0,102082.17,1.8954277e-05
2024-02-03,49.0,1.5,282.42133,0,101928.42,2.0861626e-05
2024-02-03,49.0,1.75,282.40765,0,101972.92,2.2768974e-05
2024-02-03,49.0,2.0,282.37152,0,102053.17,3.325939e-05
2024-02-03,49.0,2.25,282.3144,0,102191.67,3.361702e-05
2024-02-03,49.0,2.5,282.19867,0,102287.17,3.2305717e-05
2024-02-03,48.75,1.5,282.0512,0,101566.92,1.4901161e-05
2024-02-03,48.75,1.75,282.0639,0,101652.17,2.3961067e-05
2024-02-03,48.75,2.0,282.06342,0,101734.92,3.8027763e-05
2024-02-03,48.75,2.25,282.08636,0,102012.42,3.0636787e-05
2024-02-03,48.75,2.5,282.01117,0,102147.17,2.5987625e-05
2024-02-03,48.5,1.5,281.65082,0,101316.67,2.0623207e-05
2024-02-03,48.5,1.75,281.74896,0,101498.17,2.3722649e-05
2024-02-03,48.5,2.0,281.8471,0,101712.67,2.7775764e-05
2024-02-03,48.5,2.25,281.8051,0,101973.42,4.351139e-05
2024-02-03,48.5,2.5,281.73236,0,102139.92,4.9710274e-05
2024-02-03,48.25,1.5,281.3105,0,101553.17,4.386902e-05
2024-02-03,48.25,1.75,281.37103,0,101711.17,3.385544e-05
2024-02-03,48.25,2.0,281.42816,0,101825.92,2.4080276e-05
2024-02-03,48.25,2.25,281.4145,0,101951.42,3.71933e-05
2024-02-03,48.25,2.5,281.37347,0,102007.42,4.1246414e-05
2024-02-03,48.0,1.5,281.0224,0,101823.17,3.0636787e-05
2024-02-03,48.0,1.75,281.0639,0,101961.92,2.3126602e-05
2024-02-03,48.0,2.0,280.9438,0,101868.17,2.8848648e-05
2024-02-03,48.0,2.25,280.95746,0,101950.67,4.053116e-05
2024-02-03,48.0,2.5,280.9184,0,102008.92,4.4465065e-05
2024-02-04,49.5,1.5,282.5714,0,101138.57,5.841255e-06
2024-02-04,49.5,1.75,282.49133,0,101019.07,6.914139e-06
2024-02-04,49.5,2.0,282.63635,0,101206.57,6.198883e-06
2024-02-04,49.5,2.25,282.81653,0,101526.07,5.841255e-06
2024-02-04,49.5,2.5,282.8971,0,101744.82,1.4543533e-05
2024-02-04,49.25,1.5,282.76917,0,101767.07,1.2516975e-05
2024-02-04,49.25,1.75,282.69055,0,101652.07,1.3947487e-05
2024-02-04,49.25,2.0,282.66516,0,101658.32,9.775162e-06
2024-02-04,49.25,2.25,282.6388,0,101760.57,1.013279e-05
2024-02-04,49.25,2.5,282.66418,0,101894.82,2.5629997e-05
2024-02-04,49.0,1.5,282.6183,0,101762.57,1.4066696e-05
2024-02-04,49.0,1.75,282.65393,0,101804.82,2.014637e-05
2024-02-04,49.0,2.0,282.6549,0,101882.57,1.04904175e-05
2024-02-04,49.0,2.25,282.63586,0,102017.57,7.987022e-06
2024-02-04,49.0,2.5,282.5548,0,102110.82,8.46386e-06
2024-02-04,48.75,1.5,282.1891,0,101410.07,1.3113022e-06
2024-02-04,48.75,1.75,282.2174,0,101492.82,1.5497208e-06
2024-02-04,48.75,2.0,282.24182,0,101572.82,2.3841858e-06
2024-02-04,48.75,2.25,282.32043,0,101849.07,3.695488e-06
2024-02-04,48.75,2.5,282.31165,0,101981.32,6.914139e-06
